country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","14-04-2026 18:00:00",28.1485564,77.3320667,OZONE,24,25,24
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","14-04-2026 18:00:00",28.3153,76.9143,NO2,5,32,15
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","14-04-2026 18:00:00",30.7057778,76.8531805555555,CO,17,56,33
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","14-04-2026 18:00:00",28.4501238,77.0263051,SO2,2,8,5
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","14-04-2026 18:00:00",29.140560,75.744941,CO,24,112,49
India,Haryana,Jind,"Police Lines, Jind - HSPCB","14-04-2026 18:00:00",29.307814,76.337619,NO2,29,43,36
India,Haryana,Jind,"Police Lines, Jind - HSPCB","14-04-2026 18:00:00",29.307814,76.337619,SO2,1,6,1
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","14-04-2026 18:00:00",29.8006,76.4155,PM10,35,105,72
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","14-04-2026 18:00:00",29.8006,76.4155,NO2,29,33,31
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","14-04-2026 18:00:00",29.695300,77.002700,PM2.5,51,121,86
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","14-04-2026 18:00:00",29.695300,77.002700,PM10,46,99,76
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","14-04-2026 18:00:00",29.966942,76.875879,PM2.5,49,88,72
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","14-04-2026 18:00:00",29.966942,76.875879,NH3,6,7,6
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","14-04-2026 18:00:00",27.9002,76.9938,PM2.5,36,98,60
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","14-04-2026 18:00:00",30.943887,76.801991,NO2,3,41,18
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC","14-04-2026 18:00:00",34.031606,75.009712,NO2,8,17,12
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC","14-04-2026 18:00:00",34.031606,75.009712,SO2,3,4,3
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC","14-04-2026 18:00:00",34.06313,74.96017,PM10,NA,NA,NA
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","14-04-2026 18:00:00",34.066206,74.819820,PM2.5,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","14-04-2026 18:00:00",23.80569,86.44268,PM2.5,1,92,43
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","14-04-2026 18:00:00",23.707909,86.414670,NO2,8,8,8
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","14-04-2026 18:00:00",16.172806,75.659694,NO2,11,12,12
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","14-04-2026 18:00:00",29.432304,76.972765,NH3,2,3,2
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","14-04-2026 18:00:00",29.432304,76.972765,SO2,11,11,11
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","14-04-2026 18:00:00",28.52123,76.37138,SO2,11,14,12
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","14-04-2026 18:00:00",29.536400,75.015800,PM10,2,142,84
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","14-04-2026 18:00:00",29.027200,77.062100,PM2.5,61,301,157
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","14-04-2026 18:00:00",29.027200,77.062100,SO2,3,17,8
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","14-04-2026 18:00:00",29.027200,77.062100,OZONE,25,26,26
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","14-04-2026 18:00:00",30.1480566,77.2893471,SO2,10,15,12
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","14-04-2026 18:00:00",30.1480566,77.2893471,CO,29,51,50
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","14-04-2026 18:00:00",30.1480566,77.2893471,OZONE,8,33,30
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","14-04-2026 18:00:00",28.593883,76.270653,NO2,9,24,15
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","14-04-2026 18:00:00",28.593883,76.270653,OZONE,14,18,16
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","14-04-2026 18:00:00",28.206800,76.799700,NO2,15,51,38
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","14-04-2026 18:00:00",28.206800,76.799700,NH3,9,25,19
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","14-04-2026 18:00:00",28.206800,76.799700,CO,54,102,77
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","14-04-2026 18:00:00",28.39072,77.30059,CO,57,98,63
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","14-04-2026 18:00:00",28.376058,77.315741,PM10,57,355,192
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","14-04-2026 18:00:00",28.4417,77.3217,NO2,36,39,38
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","14-04-2026 18:00:00",28.4417,77.3217,NH3,11,12,11
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","14-04-2026 18:00:00",22.969611,72.643500,SO2,82,110,95
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","14-04-2026 18:00:00",30.379589,76.778328,NH3,7,8,8
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","14-04-2026 18:00:00",28.6701,76.9254,PM2.5,48,78,60
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","14-04-2026 18:00:00",28.6701,76.9254,NH3,12,13,13
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","14-04-2026 18:00:00",28.6701,76.9254,CO,42,51,46
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","14-04-2026 18:00:00",28.3419248,77.319699,NO2,19,21,20
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","14-04-2026 18:00:00",12.9135218,77.5950804,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","14-04-2026 18:00:00",12.9135218,77.5950804,SO2,18,18,18
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","14-04-2026 18:00:00",12.9352049,77.6814488,NO2,3,33,18
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","14-04-2026 18:00:00",12.9756843,77.5660749,PM10,110,111,111
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","14-04-2026 18:00:00",13.029152,77.585901,PM10,78,139,103
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","14-04-2026 18:00:00",13.029152,77.585901,CO,5,48,20
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","14-04-2026 18:00:00",28.4227,77.0667,PM2.5,13,397,237
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","14-04-2026 18:00:00",28.4227,77.0667,PM10,12,336,158
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","14-04-2026 18:00:00",28.4227,77.0667,CO,14,60,23
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","14-04-2026 18:00:00",28.4275,77.1465,PM2.5,123,245,206
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","14-04-2026 18:00:00",29.503664,75.467934,CO,25,42,30
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","14-04-2026 18:00:00",29.503664,75.467934,OZONE,21,31,26
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","14-04-2026 18:00:00",23.264759,77.381568,OZONE,45,77,76
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","14-04-2026 18:00:00",23.210494,77.425409,PM10,36,191,113
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","14-04-2026 18:00:00",22.9682591,76.064118,PM2.5,35,404,198
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","14-04-2026 18:00:00",22.9682591,76.064118,NO2,80,138,107
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","14-04-2026 18:00:00",22.9682591,76.064118,SO2,1,102,35
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","14-04-2026 18:00:00",26.203442,78.193251,SO2,5,15,12
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","14-04-2026 18:00:00",26.203442,78.193251,CO,14,118,26
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","14-04-2026 18:00:00",26.259242,78.216432,NH3,1,8,5
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","14-04-2026 18:00:00",26.259242,78.216432,SO2,8,77,24
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","14-04-2026 18:00:00",26.259242,78.216432,CO,10,123,35
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","14-04-2026 18:00:00",23.50016,80.23284,SO2,11,127,43
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","14-04-2026 18:00:00",23.50016,80.23284,OZONE,12,128,100
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","14-04-2026 18:00:00",23.108440,77.511428,PM2.5,59,500,277
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","14-04-2026 18:00:00",23.108440,77.511428,SO2,3,130,74
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","14-04-2026 18:00:00",23.108440,77.511428,OZONE,11,165,152
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","14-04-2026 18:00:00",23.838586,78.759431,OZONE,64,156,136
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","14-04-2026 18:00:00",23.8640158,78.80289321,PM2.5,5,214,43
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","14-04-2026 18:00:00",23.8640158,78.80289321,SO2,2,17,5
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","14-04-2026 18:00:00",24.58434363,80.8549414,PM2.5,49,51,50
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","14-04-2026 18:00:00",16.7602,77.1428,CO,18,42,24
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","14-04-2026 18:00:00",8.8787,76.6073,PM2.5,42,52,46
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","14-04-2026 18:00:00",8.563700,76.886500,NO2,6,7,6
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","14-04-2026 18:00:00",8.563700,76.886500,SO2,1,19,10
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","14-04-2026 18:00:00",8.563700,76.886500,CO,54,92,60
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","14-04-2026 18:00:00",10.532400,76.215900,PM2.5,46,65,56
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","14-04-2026 18:00:00",10.532400,76.215900,NO2,7,9,8
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","14-04-2026 18:00:00",10.532400,76.215900,CO,8,28,13
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","14-04-2026 18:00:00",10.532400,76.215900,OZONE,29,30,29
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","14-04-2026 18:00:00",15.3714823,75.1160168,PM10,57,58,58
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","14-04-2026 18:00:00",15.3714823,75.1160168,NO2,9,9,9
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","14-04-2026 18:00:00",17.336318,76.847397,NO2,10,17,12
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","14-04-2026 18:00:00",17.336318,76.847397,CO,38,68,46
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","14-04-2026 18:00:00",15.347630,76.181767,PM10,NA,NA,NA
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","14-04-2026 18:00:00",12.415911,75.735050,OZONE,1,5,3
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","14-04-2026 18:00:00",12.889250,74.853000,PM10,72,107,93
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","14-04-2026 18:00:00",22.7084,75.8815,NO2,21,49,33
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","14-04-2026 18:00:00",22.7084,75.8815,SO2,13,18,15
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","14-04-2026 18:00:00",23.142888,79.916147,PM2.5,38,229,122
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","14-04-2026 18:00:00",23.142888,79.916147,SO2,13,22,17
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","14-04-2026 18:00:00",23.168606,79.932247,PM10,88,213,136
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","14-04-2026 18:00:00",23.218135,79.957770,PM2.5,10,98,51
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","14-04-2026 18:00:00",23.218135,79.957770,NH3,5,6,5
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","14-04-2026 18:00:00",23.218135,79.957770,SO2,11,22,15
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","14-04-2026 18:00:00",12.920984,77.584908,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","14-04-2026 18:00:00",12.920984,77.584908,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","14-04-2026 18:00:00",12.920984,77.584908,CO,7,74,35
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","14-04-2026 18:00:00",12.7816279,77.6299145,PM10,48,126,93
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","14-04-2026 18:00:00",12.7816279,77.6299145,CO,28,28,28
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","14-04-2026 18:00:00",13.003872,77.664217,CO,44,56,52
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","14-04-2026 18:00:00",12.921418,77.502466,OZONE,24,30,28
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","14-04-2026 18:00:00",13.0246342,77.5080115,NO2,23,24,23
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","14-04-2026 18:00:00",12.917348,77.622813,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","14-04-2026 18:00:00",12.917348,77.622813,SO2,1,22,8
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","14-04-2026 18:00:00",13.328028,75.797056,PM2.5,3,50,30
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","14-04-2026 18:00:00",13.328028,75.797056,PM10,18,149,64
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","14-04-2026 18:00:00",13.328028,75.797056,SO2,5,7,6
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","14-04-2026 18:00:00",13.940000,75.555917,OZONE,44,82,71
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","14-04-2026 18:00:00",16.802639,75.722694,PM10,26,39,38
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","14-04-2026 18:00:00",16.7602,77.1428,SO2,4,15,9
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","14-04-2026 18:00:00",22.4310,75.5213,NO2,36,192,106
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","14-04-2026 18:00:00",20.555712,74.529236,OZONE,1,75,51
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","14-04-2026 18:00:00",19.296481,72.840923,SO2,7,9,8
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","14-04-2026 18:00:00",19.053536,72.84643,PM10,128,198,149
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","14-04-2026 18:00:00",19.053536,72.84643,SO2,1,2,1
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","14-04-2026 18:00:00",19.23241,72.86895,PM10,106,177,135
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","14-04-2026 18:00:00",19.23241,72.86895,NH3,4,4,4
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","14-04-2026 18:00:00",19.23241,72.86895,CO,7,57,30
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","14-04-2026 18:00:00",19.2243333,72.8658113,PM10,73,139,98
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","14-04-2026 18:00:00",19.2243333,72.8658113,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","14-04-2026 18:00:00",19.2243333,72.8658113,SO2,9,17,13
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","14-04-2026 18:00:00",19.2243333,72.8658113,CO,9,17,11
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","14-04-2026 18:00:00",19.9775302,79.2337086,SO2,5,35,13
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","14-04-2026 18:00:00",20.918946,74.776388,PM2.5,37,77,56
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","14-04-2026 18:00:00",20.918946,74.776388,PM10,74,126,101
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","14-04-2026 18:00:00",20.918946,74.776388,NH3,1,2,1
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","14-04-2026 18:00:00",20.918946,74.776388,CO,4,40,17
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","14-04-2026 18:00:00","19.2268427 ","73.0788456 ",PM2.5,22,60,33
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","14-04-2026 18:00:00","19.2268427 ","73.0788456 ",NH3,1,3,2
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","14-04-2026 18:00:00","19.2268427 ","73.0788456 ",SO2,1,19,8
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","14-04-2026 18:00:00",19.710842,77.151824,NO2,8,54,19
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","14-04-2026 18:00:00",19.710842,77.151824,NH3,2,4,3
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","14-04-2026 18:00:00",19.854616,75.905894,NH3,2,5,4
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","14-04-2026 18:00:00",24.58434363,80.8549414,CO,15,50,16
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","14-04-2026 18:00:00",24.108970,82.645580,NO2,14,21,16
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","14-04-2026 18:00:00",24.108970,82.645580,SO2,24,57,43
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","14-04-2026 18:00:00",23.1633321,75.800225,OZONE,28,191,42
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","14-04-2026 18:00:00",20.719516,77.000253,PM10,47,136,98
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","14-04-2026 18:00:00",20.719516,77.000253,NH3,1,8,5
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","14-04-2026 18:00:00",19.2157840,73.1997810,NO2,19,79,35
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","14-04-2026 18:00:00",19.2157840,73.1997810,SO2,3,20,8
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","14-04-2026 18:00:00",16.6870449,74.2505872,PM2.5,43,64,54
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","14-04-2026 18:00:00",16.6870449,74.2505872,PM10,36,73,59
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","14-04-2026 18:00:00",16.6870449,74.2505872,NH3,3,4,3
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","14-04-2026 18:00:00",16.6870449,74.2505872,SO2,2,4,3
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","14-04-2026 18:00:00",18.39963,76.57452,PM2.5,54,88,67
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","14-04-2026 18:00:00",18.39963,76.57452,NO2,9,126,22
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","14-04-2026 18:00:00",18.1023399,73.4783687,PM10,55,158,91
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","14-04-2026 18:00:00",20.555712,74.529236,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","14-04-2026 18:00:00",18.9767,72.8380,SO2,2,6,4
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","14-04-2026 18:00:00",19.11074,72.86084,PM2.5,62,146,94
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","14-04-2026 18:00:00",19.0364585,72.8954371,OZONE,3,87,57
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","14-04-2026 18:00:00",19.10078,72.87462,PM10,69,122,95
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","14-04-2026 18:00:00",19.04946,72.9230,PM10,142,189,163
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","14-04-2026 18:00:00",19.083694,72.920967,PM2.5,71,149,94
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","14-04-2026 18:00:00",19.083694,72.920967,NO2,1,25,12
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","14-04-2026 18:00:00",19.083694,72.920967,CO,18,28,21
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","14-04-2026 18:00:00",19.205800,72.868200,CO,30,32,32
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","14-04-2026 18:00:00",19.0632143,72.8456324,SO2,4,5,4
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","14-04-2026 18:00:00",19.1653323,72.922099,PM10,42,155,90
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","14-04-2026 18:00:00",19.1653323,72.922099,SO2,2,20,9
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","14-04-2026 18:00:00",20.939198,77.765701,SO2,15,36,20
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","14-04-2026 18:00:00",20.939198,77.765701,CO,20,80,22
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","14-04-2026 18:00:00",19.863756,75.321188,NH3,2,5,4
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","14-04-2026 18:00:00",19.863756,75.321188,SO2,3,28,17
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","14-04-2026 18:00:00",19.863756,75.321188,CO,15,60,22
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","14-04-2026 18:00:00",19.2157840,73.1997810,OZONE,3,41,35
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","14-04-2026 18:00:00",20.9402359,77.7895248,NH3,2,4,3
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","14-04-2026 18:00:00",19.309073,73.057223,SO2,5,13,9
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","14-04-2026 18:00:00",19.786089,72.757971,NH3,5,7,6
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","14-04-2026 18:00:00",19.137500,72.915056,SO2,2,17,7
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","14-04-2026 18:00:00",19.000084,72.856730,PM2.5,25,70,41
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","14-04-2026 18:00:00",19.000084,72.856730,OZONE,8,53,33
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","14-04-2026 18:00:00",19.060498,72.923356,PM2.5,49,88,63
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","14-04-2026 18:00:00",19.060498,72.923356,PM10,92,137,113
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","14-04-2026 18:00:00",19.060498,72.923356,NH3,3,6,4
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","14-04-2026 18:00:00",19.000083,72.813993,OZONE,10,68,56
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","14-04-2026 18:00:00",19.047000,72.874600,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","14-04-2026 18:00:00",19.047000,72.874600,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","14-04-2026 18:00:00",19.047000,72.874600,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","14-04-2026 18:00:00",19.047000,72.874600,CO,14,18,14
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","14-04-2026 18:00:00",19.10861,72.83622,PM10,48,120,82
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","14-04-2026 18:00:00",19.10861,72.83622,CO,30,32,32
India,Maharashtra,Mumbai,"Worli, Mumbai -MPCB","14-04-2026 18:00:00",18.9942180,72.8158167,PM10,NA,NA,NA
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","14-04-2026 18:00:00",19.265594,76.761463,SO2,2,25,12
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","14-04-2026 18:00:00",19.265594,76.761463,CO,8,14,12
India,Maharashtra,Pimpri-Chinchwad,"Bhumkar Nagar, Pune - IITM","14-04-2026 18:00:00",18.605770,73.749976,PM2.5,33,280,95
India,Maharashtra,Pimpri-Chinchwad,"Bhumkar Nagar, Pune - IITM","14-04-2026 18:00:00",18.605770,73.749976,NO2,6,27,13
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","14-04-2026 18:00:00",18.63673,73.82487,PM10,NA,NA,NA
